,raceId,year,round,circuitId,name_x,date,time,quali_date,sprint_date,unix_timestamp,resultId,driverId,constructorId,number,grid,position,positionText,positionOrder,statusId,driverRef,code,name_y
0,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25166,839,214,31,8,1,1,1,1,ocon,OCO,Alpine F1 Team
1,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25192,839,214,31,8,7,7,7,1,ocon,OCO,Alpine F1 Team
2,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25214,839,214,31,8,9,9,9,11,ocon,OCO,Alpine F1 Team
3,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25235,839,214,31,12,10,10,10,1,ocon,OCO,Alpine F1 Team
4,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25259,839,214,31,9,14,14,14,11,ocon,OCO,Alpine F1 Team
5,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25275,839,214,31,12,10,10,10,11,ocon,OCO,Alpine F1 Team
6,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25304,839,214,31,11,\N,R,19,26,ocon,OCO,Alpine F1 Team
7,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25318,839,214,31,19,13,13,13,11,ocon,OCO,Alpine F1 Team
8,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25333,839,214,31,8,8,8,8,11,ocon,OCO,Alpine F1 Team
9,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25350,839,214,31,9,5,5,5,1,ocon,OCO,Alpine F1 Team
10,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25369,839,214,31,9,4,4,4,1,ocon,OCO,Alpine F1 Team
11,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25394,839,214,31,9,9,9,9,1,ocon,OCO,Alpine F1 Team
12,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25412,839,214,31,11,7,7,7,1,ocon,OCO,Alpine F1 Team
13,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25431,839,214,31,5,6,6,6,1,ocon,OCO,Alpine F1 Team
14,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25452,839,214,31,8,7,7,7,1,ocon,OCO,Alpine F1 Team
15,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25479,839,214,31,16,14,14,14,11,ocon,OCO,Alpine F1 Team
16,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25493,839,214,31,20,8,8,8,1,ocon,OCO,Alpine F1 Team
17,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25512,839,214,31,12,7,7,7,1,ocon,OCO,Alpine F1 Team
18,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25537,839,214,31,10,12,12,12,1,ocon,OCO,Alpine F1 Team
19,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25555,839,214,31,13,10,10,10,1,ocon,OCO,Alpine F1 Team
20,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25571,839,214,31,7,6,6,6,1,ocon,OCO,Alpine F1 Team
21,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25600,839,214,31,15,\N,R,15,48,ocon,OCO,Alpine F1 Team
22,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25610,839,214,31,6,5,5,5,1,ocon,OCO,Alpine F1 Team
23,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25633,839,214,31,10,8,8,8,1,ocon,OCO,Alpine F1 Team
24,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25654,839,214,31,5,9,9,9,11,ocon,OCO,Alpine F1 Team
25,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25169,4,214,14,9,4,4,4,1,alonso,ALO,Alpine F1 Team
26,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25196,4,214,14,12,11,11,11,1,alonso,ALO,Alpine F1 Team
27,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25211,4,214,14,9,6,6,6,11,alonso,ALO,Alpine F1 Team
28,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25233,4,214,14,10,8,8,8,1,alonso,ALO,Alpine F1 Team
29,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25251,4,214,14,6,6,6,6,1,alonso,ALO,Alpine F1 Team
30,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25281,4,214,14,5,16,16,16,11,alonso,ALO,Alpine F1 Team
31,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25303,4,214,14,19,\N,R,18,65,alonso,ALO,Alpine F1 Team
32,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25314,4,214,14,12,9,9,9,11,alonso,ALO,Alpine F1 Team
33,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25334,4,214,14,12,9,9,9,11,alonso,ALO,Alpine F1 Team
34,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25348,4,214,14,3,3,3,3,1,alonso,ALO,Alpine F1 Team
35,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25378,4,214,14,13,13,13,13,11,alonso,ALO,Alpine F1 Team
36,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25393,4,214,14,11,8,8,8,1,alonso,ALO,Alpine F1 Team
37,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25414,4,214,14,8,9,9,9,1,alonso,ALO,Alpine F1 Team
38,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25441,4,214,14,7,\N,R,16,103,alonso,ALO,Alpine F1 Team
39,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25462,4,214,14,10,17,17,17,11,alonso,ALO,Alpine F1 Team
40,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25484,4,214,14,9,\N,R,19,130,alonso,ALO,Alpine F1 Team
41,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25496,4,214,14,11,11,11,11,1,alonso,ALO,Alpine F1 Team
42,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25514,4,214,14,20,9,9,9,11,alonso,ALO,Alpine F1 Team
43,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25532,4,214,14,7,7,7,7,1,alonso,ALO,Alpine F1 Team
44,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25552,4,214,14,10,7,7,7,1,alonso,ALO,Alpine F1 Team
45,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25574,4,214,14,2,9,9,9,1,alonso,ALO,Alpine F1 Team
46,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25590,4,214,14,7,5,5,5,1,alonso,ALO,Alpine F1 Team
47,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25615,4,214,14,19,10,10,10,11,alonso,ALO,Alpine F1 Team
48,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25631,4,214,14,7,6,6,6,1,alonso,ALO,Alpine F1 Team
49,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25653,4,214,14,6,8,8,8,11,alonso,ALO,Alpine F1 Team
50,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25167,1,131,44,1,2,2,2,1,hamilton,HAM,Mercedes
51,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25188,1,131,44,3,3,3,3,1,hamilton,HAM,Mercedes
52,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25207,1,131,44,2,2,2,2,1,hamilton,HAM,Mercedes
53,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25242,1,131,44,4,\N,R,17,4,hamilton,HAM,Mercedes
54,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25246,1,131,44,4,1,1,1,1,hamilton,HAM,Mercedes
55,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25270,1,131,44,11,5,5,5,1,hamilton,HAM,Mercedes
56,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25287,1,131,44,2,2,2,2,1,hamilton,HAM,Mercedes
57,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25307,1,131,44,2,2,2,2,1,hamilton,HAM,Mercedes
58,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25326,1,131,44,10,1,1,1,1,hamilton,HAM,Mercedes
59,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25346,1,131,44,1,1,1,1,1,hamilton,HAM,Mercedes
60,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25366,1,131,44,1,1,1,1,1,hamilton,HAM,Mercedes
61,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25387,1,131,44,2,2,2,2,1,hamilton,HAM,Mercedes
62,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25408,1,131,44,5,3,3,3,1,hamilton,HAM,Mercedes
63,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25435,1,131,44,15,10,10,10,1,hamilton,HAM,Mercedes
64,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25449,1,131,44,5,4,4,4,1,hamilton,HAM,Mercedes
65,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25478,1,131,44,14,13,13,13,11,hamilton,HAM,Mercedes
66,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25491,1,131,44,6,6,6,6,1,hamilton,HAM,Mercedes
67,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25510,1,131,44,6,5,5,5,1,hamilton,HAM,Mercedes
68,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25533,1,131,44,8,8,8,8,1,hamilton,HAM,Mercedes
69,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25549,1,131,44,7,4,4,4,1,hamilton,HAM,Mercedes
70,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25568,1,131,44,4,3,3,3,1,hamilton,HAM,Mercedes
71,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25588,1,131,44,5,3,3,3,1,hamilton,HAM,Mercedes
72,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25608,1,131,44,8,3,3,3,1,hamilton,HAM,Mercedes
73,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25627,1,131,44,4,2,2,2,1,hamilton,HAM,Mercedes
74,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25647,1,131,44,7,2,2,2,1,hamilton,HAM,Mercedes
75,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25409,847,131,63,9,4,4,4,1,russell,RUS,Mercedes
76,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25430,847,131,63,6,5,5,5,1,russell,RUS,Mercedes
77,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25448,847,131,63,6,3,3,3,1,russell,RUS,Mercedes
78,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25469,847,131,63,11,4,4,4,1,russell,RUS,Mercedes
79,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25490,847,131,63,12,5,5,5,1,russell,RUS,Mercedes
80,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25508,847,131,63,4,3,3,3,1,russell,RUS,Mercedes
81,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25530,847,131,63,6,5,5,5,1,russell,RUS,Mercedes
82,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25548,847,131,63,5,3,3,3,1,russell,RUS,Mercedes
83,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25569,847,131,63,8,4,4,4,1,russell,RUS,Mercedes
84,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25603,847,131,63,8,\N,R,18,4,russell,RUS,Mercedes
85,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25609,847,131,63,4,4,4,4,1,russell,RUS,Mercedes
86,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25628,847,131,63,6,3,3,3,1,russell,RUS,Mercedes
87,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25648,847,131,63,1,3,3,3,1,russell,RUS,Mercedes
88,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25181,822,131,77,2,\N,R,16,4,bottas,BOT,Mercedes
89,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25197,822,131,77,13,12,12,12,1,bottas,BOT,Mercedes
90,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25208,822,131,77,3,3,3,3,1,bottas,BOT,Mercedes
91,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25228,822,131,77,19,3,3,3,1,bottas,BOT,Mercedes
92,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25250,822,131,77,16,5,5,5,1,bottas,BOT,Mercedes
93,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25266,822,131,77,1,1,1,1,1,bottas,BOT,Mercedes
94,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25291,822,131,77,9,6,6,6,1,bottas,BOT,Mercedes
95,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25320,822,131,77,1,15,15,15,12,bottas,BOT,Mercedes
96,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25328,822,131,77,1,3,3,3,1,bottas,BOT,Mercedes
97,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25365,822,131,77,6,\N,R,20,137,bottas,BOT,Mercedes
98,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25368,822,131,77,2,3,3,3,1,bottas,BOT,Mercedes
99,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25391,822,131,77,6,6,6,6,1,bottas,BOT,Mercedes
100,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25168,832,6,55,15,3,3,3,1,sainz,SAI,Ferrari
101,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25195,832,6,55,11,10,10,10,1,sainz,SAI,Ferrari
102,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25212,832,6,55,6,7,7,7,11,sainz,SAI,Ferrari
103,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25231,832,6,55,6,6,6,6,1,sainz,SAI,Ferrari
104,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25248,832,6,55,2,3,3,3,1,sainz,SAI,Ferrari
105,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25273,832,6,55,19,8,8,8,1,sainz,SAI,Ferrari
106,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25292,832,6,55,5,7,7,7,1,sainz,SAI,Ferrari
107,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25311,832,6,55,6,6,6,6,11,sainz,SAI,Ferrari
108,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25331,832,6,55,3,6,6,6,1,sainz,SAI,Ferrari
109,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25352,832,6,55,5,7,7,7,1,sainz,SAI,Ferrari
110,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25373,832,6,55,15,8,8,8,1,sainz,SAI,Ferrari
111,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25388,832,6,55,5,3,3,3,1,sainz,SAI,Ferrari
112,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25407,832,6,55,3,2,2,2,1,sainz,SAI,Ferrari
113,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25428,832,6,55,3,3,3,3,1,sainz,SAI,Ferrari
114,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25465,832,6,55,9,\N,R,20,20,sainz,SAI,Ferrari
115,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25485,832,6,55,4,\N,R,20,4,sainz,SAI,Ferrari
116,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25488,832,6,55,2,3,3,3,1,sainz,SAI,Ferrari
117,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25509,832,6,55,3,4,4,4,1,sainz,SAI,Ferrari
118,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25527,832,6,55,2,2,2,2,1,sainz,SAI,Ferrari
119,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25565,832,6,55,4,\N,R,20,9,sainz,SAI,Ferrari
120,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25567,832,6,55,3,2,2,2,1,sainz,SAI,Ferrari
121,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25586,832,6,55,1,1,1,1,1,sainz,SAI,Ferrari
122,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25623,832,6,55,3,\N,R,18,131,sainz,SAI,Ferrari
123,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25630,832,6,55,19,5,5,5,1,sainz,SAI,Ferrari
124,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25649,832,6,55,2,4,4,4,1,sainz,SAI,Ferrari
125,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25183,844,6,16,7,\N,R,18,4,leclerc,LEC,Ferrari
126,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25193,844,6,16,9,8,8,8,1,leclerc,LEC,Ferrari
127,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25210,844,6,16,5,5,5,5,11,leclerc,LEC,Ferrari
128,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25229,844,6,16,5,4,4,4,1,leclerc,LEC,Ferrari
129,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25260,844,6,16,19,15,15,15,11,leclerc,LEC,Ferrari
130,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25269,844,6,16,3,4,4,4,1,leclerc,LEC,Ferrari
131,1069,2021,17,69,United States Grand Prix,2021-10-24,19:00:00,2021-10-23,\N,1635033600.0,25289,844,6,16,4,4,4,4,1,leclerc,LEC,Ferrari
132,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-06,\N,1636243200.0,25310,844,6,16,8,5,5,5,1,leclerc,LEC,Ferrari
133,1071,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,2021-11-12,2021-11-13,1636848000.0,25330,844,6,16,6,5,5,5,1,leclerc,LEC,Ferrari
134,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-20,\N,1637452800.0,25353,844,6,16,13,8,8,8,1,leclerc,LEC,Ferrari
135,1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,2021-12-04,\N,1638662400.0,25372,844,6,16,4,7,7,7,1,leclerc,LEC,Ferrari
136,1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2021-12-11,\N,1639267200.0,25395,844,6,16,7,10,10,10,1,leclerc,LEC,Ferrari
137,1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,2022-03-19,\N,1647734400.0,25406,844,6,16,1,1,1,1,1,leclerc,LEC,Ferrari
138,1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,2022-03-26,\N,1648339200.0,25427,844,6,16,2,2,2,2,1,leclerc,LEC,Ferrari
139,1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,2022-04-09,\N,1649548800.0,25446,844,6,16,1,1,1,1,1,leclerc,LEC,Ferrari
140,1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,2022-04-22,2022-04-23,1650758400.0,25471,844,6,16,2,6,6,6,1,leclerc,LEC,Ferrari
141,1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,2022-05-07,\N,1651968000.0,25487,844,6,16,1,2,2,2,1,leclerc,LEC,Ferrari
142,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-21,\N,1653177600.0,25525,844,6,16,1,\N,R,20,101,leclerc,LEC,Ferrari
143,1080,2022,7,6,Monaco Grand Prix,2022-05-29,13:00:00,2022-05-28,\N,1653782400.0,25529,844,6,16,1,4,4,4,1,leclerc,LEC,Ferrari
144,1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,2022-06-11,\N,1654992000.0,25564,844,6,16,1,\N,R,19,131,leclerc,LEC,Ferrari
145,1082,2022,9,7,Canadian Grand Prix,2022-06-19,18:00:00,2022-06-18,\N,1655596800.0,25570,844,6,16,19,5,5,5,1,leclerc,LEC,Ferrari
146,1083,2022,10,9,British Grand Prix,2022-07-03,14:00:00,2022-07-02,\N,1656806400.0,25589,844,6,16,3,4,4,4,1,leclerc,LEC,Ferrari
147,1084,2022,11,70,Austrian Grand Prix,2022-07-10,13:00:00,2022-07-08,2022-07-09,1657411200.0,25606,844,6,16,2,1,1,1,1,leclerc,LEC,Ferrari
148,1085,2022,12,34,French Grand Prix,2022-07-24,13:00:00,2022-07-23,\N,1658620800.0,25644,844,6,16,1,\N,R,19,3,leclerc,LEC,Ferrari
149,1086,2022,13,11,Hungarian Grand Prix,2022-07-31,13:00:00,2022-07-30,\N,1659225600.0,25651,844,6,16,3,6,6,6,1,leclerc,LEC,Ferrari
150,1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2021-07-31,\N,1627776000.0,25170,842,213,10,5,5,5,5,1,gasly,GAS,AlphaTauri
151,1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2021-08-28,\N,1630195200.0,25191,842,213,10,6,6,6,6,1,gasly,GAS,AlphaTauri
152,1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2021-09-04,\N,1630800000.0,25209,842,213,10,4,4,4,4,11,gasly,GAS,AlphaTauri
153,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,2021-09-11,1631404800.0,25244,842,213,10,0,\N,R,19,22,gasly,GAS,AlphaTauri
154,1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2021-09-25,\N,1632614400.0,25258,842,213,10,11,13,13,13,11,gasly,GAS,AlphaTauri
155,1067,2021,16,5,Turkish Grand Prix,2021-10-10,12:00:00,2021-10-09,\N,1633824000.0,25271,842,213,10,4,6,6,6,1,gasly,GAS,AlphaTauri
